victim_name,group,sector,requested_sector,country,attack_date,discovered,website,source_url,description,raw_record
Africa Insurance,lynx,Financial Services,Financial Services,ET,2026-03-06 18:57:11.476000,2026-03-13 07:05:16.239588,www.africainsurance.com,http://lynxchatly4zludmhmi75jrwhycnoqvkxb4prohxmyzf4euf5gjxroad.onion/leaks/69ab23879c439c5f45a87b2a,"Lion of Africa Insurance Company Ltd is a company that operates in the Insurance industry. It employs 100to249 people and has 10Mto25M of revenue. The company is headquartered in Sandton, South Africa.","{""activity"": ""Financial Services"", ""attackdate"": ""2026-03-06 18:57:11.476000"", ""country"": ""ET"", ""description"": ""Lion of Africa Insurance Company Ltd is a company that operates in the Insurance industry. It employs 100to249 people and has 10Mto25M of revenue. The company is headquartered in Sandton, South Africa."", ""discovered"": ""2026-03-13 07:05:16.239588"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""lynx"", ""id"": ""QWZyaWNhIEluc3VyYW5jZUBseW54"", ""infostealer"": """", ""permalink"": ""https://www.ransomware.live/id/QWZyaWNhIEluc3VyYW5jZUBseW54"", ""post_url"": ""http://lynxchatly4zludmhmi75jrwhycnoqvkxb4prohxmyzf4euf5gjxroad.onion/leaks/69ab23879c439c5f45a87b2a"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/ea041dd73d22108543b31b17be7829bc.png"", ""victim"": ""Africa Insurance"", ""website"": ""www.africainsurance.com""}"
Financial Brokerage,akira,Financial Services,Financial Services,,2026-03-12 00:00:00.000000,2026-03-12 16:49:57.645770,,,"Financial Brokerage Inc. collaborates with top insurance carriers
to provide a variety of financial products including Life Insura
nce, Fixed Annuities, Long Term Care, Disability Insurance, and M
edicare Supplement plans. The company targets insurance agents an
d brokers looking to enhance their product offerings and client s
ervices.

We will upload corporate data soon. Employee personal documents, 
detailed personal information of hundreds clients and companies, 
confidential financial and other docs of their clients, etc.
","{""activity"": ""Financial Services"", ""attackdate"": ""2026-03-12 00:00:00.000000"", ""country"": """", ""description"": ""Financial Brokerage Inc. collaborates with top insurance carriers\nto provide a variety of financial products including Life Insura\nnce, Fixed Annuities, Long Term Care, Disability Insurance, and M\nedicare Supplement plans. The company targets insurance agents an\nd brokers looking to enhance their product offerings and client s\nervices.\n\nWe will upload corporate data soon. Employee personal documents, \ndetailed personal information of hundreds clients and companies, \nconfidential financial and other docs of their clients, etc.\n"", ""discovered"": ""2026-03-12 16:49:57.645770"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""akira"", ""id"": ""RmluYW5jaWFsIEJyb2tlcmFnZUBha2lyYQ=="", ""infostealer"": """", ""permalink"": ""https://www.ransomware.live/id/RmluYW5jaWFsIEJyb2tlcmFnZUBha2lyYQ=="", ""post_url"": """", ""press"": null, ""screenshot"": """", ""victim"": ""Financial Brokerage"", ""website"": """"}"
Priderock Capital Partners,akira,Financial Services,Financial Services,US,2026-03-11 00:00:00.000000,2026-03-11 15:31:30.612318,,,"Priderock Capital Partners is a private multi-family asset manage
ment and development firm. Priderock's principals have over 100 y
ears of experience in acquiring, developing, financing, managing 
and renovating apartment communities across the continental U.S.

We will upload 110gb of corporate data soon. Employee files (pass
port numbers, DL number, scanned w9 and i9 forms and other person
al information), financials, clients and partners files, lots of 
contracts and agreements, reports and violation docs so on.
","{""activity"": ""Financial Services"", ""attackdate"": ""2026-03-11 00:00:00.000000"", ""country"": ""US"", ""description"": ""Priderock Capital Partners is a private multi-family asset manage\nment and development firm. Priderock's principals have over 100 y\nears of experience in acquiring, developing, financing, managing \nand renovating apartment communities across the continental U.S.\n\nWe will upload 110gb of corporate data soon. Employee files (pass\nport numbers, DL number, scanned w9 and i9 forms and other person\nal information), financials, clients and partners files, lots of \ncontracts and agreements, reports and violation docs so on.\n"", ""discovered"": ""2026-03-11 15:31:30.612318"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""akira"", ""id"": ""UHJpZGVyb2NrIENhcGl0YWwgUGFydG5lcnNAYWtpcmE="", ""infostealer"": """", ""permalink"": ""https://www.ransomware.live/id/UHJpZGVyb2NrIENhcGl0YWwgUGFydG5lcnNAYWtpcmE="", ""post_url"": """", ""press"": null, ""screenshot"": """", ""victim"": ""Priderock Capital Partners"", ""website"": """"}"
RetireRight Financial Planning,qilin,Financial Services,Financial Services,AU,2026-03-10 11:39:36.694161,2026-03-10 11:40:09.332178,www.retirerightfp.com,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/view?uuid=67daf84d-63f7-3294-b639-5214b145e2bd,N/A,"{""activity"": ""Financial Services"", ""attackdate"": ""2026-03-10 11:39:36.694161"", ""country"": ""AU"", ""description"": ""N/A"", ""discovered"": ""2026-03-10 11:40:09.332178"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""qilin"", ""id"": ""UmV0aXJlUmlnaHQgRmluYW5jaWFsIFBsYW5uaW5nQHFpbGlu"", ""infostealer"": """", ""permalink"": ""https://www.ransomware.live/id/UmV0aXJlUmlnaHQgRmluYW5jaWFsIFBsYW5uaW5nQHFpbGlu"", ""post_url"": ""http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/view?uuid=67daf84d-63f7-3294-b639-5214b145e2bd"", ""press"": null, ""screenshot"": """", ""victim"": ""RetireRight Financial Planning"", ""website"": ""www.retirerightfp.com""}"
CFGI Management (cfgi.com),shinyhunters,Financial Services,Financial Services,US,2026-03-09 21:18:36.704059,2026-03-09 21:18:38.341539,cfgi.com,,Over 800k records containing PII and other internal corporate data have been compromised. The company failed to reach an agreement with us despite all the chances and offers we made. They don't care about their clients nor investors. | Updated: 10 Mar 2026 | SHA256: 1dbf6b9a06960cc8c4043de9f94a2494845b96d07a8a14aab89099ced8baef0c,"{""activity"": ""Financial Services"", ""attackdate"": ""2026-03-09 21:18:36.704059"", ""country"": ""US"", ""description"": ""Over 800k records containing PII and other internal corporate data have been compromised. The company failed to reach an agreement with us despite all the chances and offers we made. They don't care about their clients nor investors. | Updated: 10 Mar 2026 | SHA256: 1dbf6b9a06960cc8c4043de9f94a2494845b96d07a8a14aab89099ced8baef0c"", ""discovered"": ""2026-03-09 21:18:38.341539"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""shinyhunters"", ""id"": ""Q0ZHSSBNYW5hZ2VtZW50IChjZmdpLmNvbSlAc2hpbnlodW50ZXJz"", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""infostealer_stats"": {}, ""thirdparties"": 0, ""thirdparties_domain"": 0, ""update"": ""2026-03-09 21:18:17"", ""users"": 0, ""users_url"": 0}, ""permalink"": ""https://www.ransomware.live/id/Q0ZHSSBNYW5hZ2VtZW50IChjZmdpLmNvbSlAc2hpbnlodW50ZXJz"", ""post_url"": """", ""press"": null, ""screenshot"": """", ""victim"": ""CFGI Management (cfgi.com)"", ""website"": ""cfgi.com""}"
Pleiad Investment Advisors (Singapore brach),qilin,Financial Services,Financial Services,SG,2026-03-09 19:27:28.705721,2026-03-09 19:27:51.469397,www.pleiadadvisors.com,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/view?uuid=fedaedc1-283f-356f-88c6-248421ecadc6,N/A,"{""activity"": ""Financial Services"", ""attackdate"": ""2026-03-09 19:27:28.705721"", ""country"": ""SG"", ""description"": ""N/A"", ""discovered"": ""2026-03-09 19:27:51.469397"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""qilin"", ""id"": ""UGxlaWFkIEludmVzdG1lbnQgQWR2aXNvcnMgKFNpbmdhcG9yZSBicmFjaClAcWlsaW4="", ""infostealer"": """", ""permalink"": ""https://www.ransomware.live/id/UGxlaWFkIEludmVzdG1lbnQgQWR2aXNvcnMgKFNpbmdhcG9yZSBicmFjaClAcWlsaW4="", ""post_url"": ""http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/view?uuid=fedaedc1-283f-356f-88c6-248421ecadc6"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/30a5df37d5d562d2bfc6f93287414972.png"", ""victim"": ""Pleiad Investment Advisors (Singapore brach)"", ""website"": ""www.pleiadadvisors.com""}"
"Cornerstone Financial Advisors, INC",genesis,Financial Services,Financial Services,US,2026-03-07 00:00:00.000000,2026-03-07 11:43:04.232802,cfa-oc.com,http://genesis6ixpb5mcy4kudybtw5op2wqlrkocfogbnenz3c647ibqixiad.onion/74334afe71750e09b8d2/,A full service CPA firm,"{""activity"": ""Financial Services"", ""attackdate"": ""2026-03-07 00:00:00.000000"", ""country"": ""US"", ""description"": ""A full service CPA firm"", ""discovered"": ""2026-03-07 11:43:04.232802"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""genesis"", ""id"": ""Q29ybmVyc3RvbmUgRmluYW5jaWFsIEFkdmlzb3JzLCBJTkNAZ2VuZXNpcw=="", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""infostealer_stats"": {}, ""thirdparties"": 0, ""thirdparties_domain"": 0, ""update"": ""2026-03-07 11:42:28"", ""users"": 0, ""users_url"": 0}, ""permalink"": ""https://www.ransomware.live/id/Q29ybmVyc3RvbmUgRmluYW5jaWFsIEFkdmlzb3JzLCBJTkNAZ2VuZXNpcw=="", ""post_url"": ""http://genesis6ixpb5mcy4kudybtw5op2wqlrkocfogbnenz3c647ibqixiad.onion/74334afe71750e09b8d2/"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/be2c9d151ae7336019e1dfbeefc70bfa.png"", ""victim"": ""Cornerstone Financial Advisors, INC"", ""website"": ""cfa-oc.com""}"
Edgar Agents,qilin,Financial Services,Financial Services,US,2026-03-06 09:53:17.736835,2026-03-06 09:53:35.016524,www.edgaragents.com,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/view?uuid=cbecddcb-d860-33d2-9751-674a496c81be,N/A,"{""activity"": ""Financial Services"", ""attackdate"": ""2026-03-06 09:53:17.736835"", ""country"": ""US"", ""description"": ""N/A"", ""discovered"": ""2026-03-06 09:53:35.016524"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""qilin"", ""id"": ""RWRnYXIgQWdlbnRzQHFpbGlu"", ""infostealer"": """", ""permalink"": ""https://www.ransomware.live/id/RWRnYXIgQWdlbnRzQHFpbGlu"", ""post_url"": ""http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/view?uuid=cbecddcb-d860-33d2-9751-674a496c81be"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/46ae750add40e22821ec2a439a4423cb.png"", ""victim"": ""Edgar Agents"", ""website"": ""www.edgaragents.com""}"
"CFGI Management, LLC.",shinyhunters,Financial Services,Financial Services,US,2026-03-06 03:47:28.888668,2026-03-06 03:47:31.065245,,,"Over 800k records containing PII and other internal corporate data have been compromised. This is a final warning to reach out by 09 Mar 2026 before we leak along with several annoying (digital) problems that'll come your way. Make the right decision, don't be the next headline. | Updated: 06 Mar 2026 | Warning: FINAL WARNING","{""activity"": ""Financial Services"", ""attackdate"": ""2026-03-06 03:47:28.888668"", ""country"": ""US"", ""description"": ""Over 800k records containing PII and other internal corporate data have been compromised. This is a final warning to reach out by 09 Mar 2026 before we leak along with several annoying (digital) problems that'll come your way. Make the right decision, don't be the next headline. | Updated: 06 Mar 2026 | Warning: FINAL WARNING"", ""discovered"": ""2026-03-06 03:47:31.065245"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""shinyhunters"", ""id"": ""Q0ZHSSBNYW5hZ2VtZW50LCBMTEMuQHNoaW55aHVudGVycw=="", ""infostealer"": """", ""permalink"": ""https://www.ransomware.live/id/Q0ZHSSBNYW5hZ2VtZW50LCBMTEMuQHNoaW55aHVudGVycw=="", ""post_url"": """", ""press"": null, ""screenshot"": """", ""victim"": ""CFGI Management, LLC."", ""website"": """"}"
Pathstone.com,shinyhunters,Financial Services,Financial Services,US,2026-03-06 03:47:25.622990,2026-03-06 03:47:26.930244,Pathstone.com,,Salesforce records were compromised and other internal corporate data have been compromised. The company failed to reach an agreement with us despite all the chances and offers we made. They don't care about their clients nor investors. | Size: 15GB (compressed) | Updated: 06 Mar 2026 | SHA256: 6377f58fe8229bc376bbcf6acc32d00cdfb0ac415b8660106f29ca14fa6d0561,"{""activity"": ""Financial Services"", ""attackdate"": ""2026-03-06 03:47:25.622990"", ""country"": ""US"", ""description"": ""Salesforce records were compromised and other internal corporate data have been compromised. The company failed to reach an agreement with us despite all the chances and offers we made. They don't care about their clients nor investors. | Size: 15GB (compressed) | Updated: 06 Mar 2026 | SHA256: 6377f58fe8229bc376bbcf6acc32d00cdfb0ac415b8660106f29ca14fa6d0561"", ""discovered"": ""2026-03-06 03:47:26.930244"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""shinyhunters"", ""id"": ""UGF0aHN0b25lLmNvbUBzaGlueWh1bnRlcnM="", ""infostealer"": """", ""permalink"": ""https://www.ransomware.live/id/UGF0aHN0b25lLmNvbUBzaGlueWh1bnRlcnM="", ""post_url"": """", ""press"": null, ""screenshot"": """", ""victim"": ""Pathstone.com"", ""website"": ""Pathstone.com""}"
Atlas Insurances Ltd,handala,Financial Services,Financial Services,IL,2026-03-05 16:27:05.678816,2026-03-05 16:27:23.782319,,https://handala-hack.to/atlas-insurances-ltd-hacked/,"In our ongoing efforts to confront the support networks of the Zionist occupation regime, Handala Hack has successfully targeted a key economic pillar of this regime in the field of marine insurance. Atlas Insurances Ltd (אטלס ביטוחים), which for decades has acted as the primary insurer of the Zionist regime’s maritime fleet and the transfer…","{""activity"": ""Financial Services"", ""attackdate"": ""2026-03-05 16:27:05.678816"", ""country"": ""IL"", ""description"": ""In our ongoing efforts to confront the support networks of the Zionist occupation regime, Handala Hack has successfully targeted a key economic pillar of this regime in the field of marine insurance. Atlas Insurances Ltd (אטלס ביטוחים), which for decades has acted as the primary insurer of the Zionist regime’s maritime fleet and the transfer…"", ""discovered"": ""2026-03-05 16:27:23.782319"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""handala"", ""id"": ""QXRsYXMgSW5zdXJhbmNlcyBMdGRAaGFuZGFsYQ=="", ""infostealer"": """", ""permalink"": ""https://www.ransomware.live/id/QXRsYXMgSW5zdXJhbmNlcyBMdGRAaGFuZGFsYQ=="", ""post_url"": ""https://handala-hack.to/atlas-insurances-ltd-hacked/"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/dae2f9c4e9f898f7dc7f57f33c028580.png"", ""victim"": ""Atlas Insurances Ltd"", ""website"": """"}"
AHMED MUBARAK DEBT COLLECTION,dragonforce,Financial Services,Financial Services,AE,2026-03-04 11:41:56.854721,2026-03-04 17:08:02.824407,www.amdc.ae,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/blog/?post_uuid=844e4768-0653-47c0-8d3b-5bd70452ca81,"With over 14 years of experience, Ahmed Mubarak Debt Collection (AMDC) is licensed by the Government of Sharjah as “Debt Collectors” for consumer & commercial debts. We specialize in the recovery of bad debts with a strong sense of sustaining the client’s relationships. Remedial management is our forte, and we have helped our clients keep and further develop the existing relationship with their consumers.

Contrary to what people may think, the art of collections is more than just asking for money. It is about knowing who you are speaking to before you pick up the phone. Knowing their financials, assessing their credit, locating assets, and using a range of psychological techniques to engage on an individual basis.

With sophisticated world class practices, the AMDC team is well versed in the relevant laws & regulations to maximize results. Relevant case law that pertains to whatever the situation dictates. AMDC uses this information to support its collection efforts and educate the debtor as to why, based on their legal responsibility, it is in their best interest to pay. The law, when it is on your side, is the best advantage you can have.","{""activity"": ""Financial Services"", ""attackdate"": ""2026-03-04 11:41:56.854721"", ""country"": ""AE"", ""description"": ""With over 14 years of experience, Ahmed Mubarak Debt Collection (AMDC) is licensed by the Government of Sharjah as “Debt Collectors” for consumer & commercial debts. We specialize in the recovery of bad debts with a strong sense of sustaining the client’s relationships. Remedial management is our forte, and we have helped our clients keep and further develop the existing relationship with their consumers.\n\nContrary to what people may think, the art of collections is more than just asking for money. It is about knowing who you are speaking to before you pick up the phone. Knowing their financials, assessing their credit, locating assets, and using a range of psychological techniques to engage on an individual basis.\n\nWith sophisticated world class practices, the AMDC team is well versed in the relevant laws & regulations to maximize results. Relevant case law that pertains to whatever the situation dictates. AMDC uses this information to support its collection efforts and educate the debtor as to why, based on their legal responsibility, it is in their best interest to pay. The law, when it is on your side, is the best advantage you can have."", ""discovered"": ""2026-03-04 17:08:02.824407"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""dragonforce"", ""id"": ""QUhNRUQgTVVCQVJBSyBERUJUIENPTExFQ1RJT05AZHJhZ29uZm9yY2U="", ""infostealer"": """", ""permalink"": ""https://www.ransomware.live/id/QUhNRUQgTVVCQVJBSyBERUJUIENPTExFQ1RJT05AZHJhZ29uZm9yY2U="", ""post_url"": ""http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/blog/?post_uuid=844e4768-0653-47c0-8d3b-5bd70452ca81"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/7925f7d8fb980a1be2c4ffbee3c1cc44.png"", ""victim"": ""AHMED MUBARAK DEBT COLLECTION"", ""website"": ""www.amdc.ae""}"
