group,indicator,ioc_type,first_seen,last_seen,source,description,raw_record,ttps
AiLock,3c7c91cd4dc336db8082e07ab7549556f05d80acbc778afc2dade67c02002f69,sha256,,,ransomware.live,,"{""group"": ""AiLock"", ""indicator"": ""3c7c91cd4dc336db8082e07ab7549556f05d80acbc778afc2dade67c02002f69"", ""ioc_type"": ""sha256""}",
AiLock,2a728d98ae8280efeaa674783181f3fa,md5,,,ransomware.live,,"{""group"": ""AiLock"", ""indicator"": ""2a728d98ae8280efeaa674783181f3fa"", ""ioc_type"": ""md5""}",
raworld,9200c2686560b4bfe672a051ea0356ee,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""9200c2686560b4bfe672a051ea0356ee"", ""ioc_type"": ""md5""}",
raworld,1799f8305930359699524757cbde2381,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""1799f8305930359699524757cbde2381"", ""ioc_type"": ""md5""}",
raworld,733bec6c135ba4a0e819b731ac7c4369,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""733bec6c135ba4a0e819b731ac7c4369"", ""ioc_type"": ""md5""}",
raworld,4b9bb8a7204b28332635f342b8ffdceb,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""4b9bb8a7204b28332635f342b8ffdceb"", ""ioc_type"": ""md5""}",
raworld,141b2f5087059e746d291b65a072cbab,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""141b2f5087059e746d291b65a072cbab"", ""ioc_type"": ""md5""}",
raworld,fb1161fa1a5f5624b6fcd3aa674d864c,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""fb1161fa1a5f5624b6fcd3aa674d864c"", ""ioc_type"": ""md5""}",
raworld,45436ce56e34d205f27a3b90ea6f34d4,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""45436ce56e34d205f27a3b90ea6f34d4"", ""ioc_type"": ""md5""}",
raworld,7d3ec2ce0e96f2d78f757d1fe72d8342,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""7d3ec2ce0e96f2d78f757d1fe72d8342"", ""ioc_type"": ""md5""}",
raworld,4aa36591efdc8bfcddfe338972be9d90,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""4aa36591efdc8bfcddfe338972be9d90"", ""ioc_type"": ""md5""}",
raworld,87b3f09aa41bad9d87c5cd17c1a0edfa,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""87b3f09aa41bad9d87c5cd17c1a0edfa"", ""ioc_type"": ""md5""}",
raworld,f07d058c7c29f4d5c061b11c53853ece,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""f07d058c7c29f4d5c061b11c53853ece"", ""ioc_type"": ""md5""}",
raworld,b5228f3bad947f368d95640d170636ac,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""b5228f3bad947f368d95640d170636ac"", ""ioc_type"": ""md5""}",
raworld,ea80da668a5dd8723d4c4248c3bbecf8,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""ea80da668a5dd8723d4c4248c3bbecf8"", ""ioc_type"": ""md5""}",
raworld,b1aee9589ab78ea6d967adccd2f167b8,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""b1aee9589ab78ea6d967adccd2f167b8"", ""ioc_type"": ""md5""}",
raworld,b31f67f6008931a8ff309ca7533a6070,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""b31f67f6008931a8ff309ca7533a6070"", ""ioc_type"": ""md5""}",
raworld,5bf3dfab3aac314adaa400a317987c82,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""5bf3dfab3aac314adaa400a317987c82"", ""ioc_type"": ""md5""}",
raworld,dcc7371a1bb7380221bc0d48b85d99b8,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""dcc7371a1bb7380221bc0d48b85d99b8"", ""ioc_type"": ""md5""}",
raworld,ee808afd739a8f9d8902504fa03d8cfd,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""ee808afd739a8f9d8902504fa03d8cfd"", ""ioc_type"": ""md5""}",
raworld,ff57f16df2d6d726e727591e57e7f759,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""ff57f16df2d6d726e727591e57e7f759"", ""ioc_type"": ""md5""}",
raworld,865d3eb51125ff14eca170383ded4e26,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""865d3eb51125ff14eca170383ded4e26"", ""ioc_type"": ""md5""}",
raworld,2eccc71416422af47b5969cc0ac64642,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""2eccc71416422af47b5969cc0ac64642"", ""ioc_type"": ""md5""}",
raworld,38b4ecf10404eb0425a0b81c32f33c31,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""38b4ecf10404eb0425a0b81c32f33c31"", ""ioc_type"": ""md5""}",
raworld,d615b6a427256ebf1c132038aef19079,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""d615b6a427256ebf1c132038aef19079"", ""ioc_type"": ""md5""}",
raworld,0dbdae5eea88dc10f668a15bc7d6443f,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""0dbdae5eea88dc10f668a15bc7d6443f"", ""ioc_type"": ""md5""}",
raworld,2ecd724cccdff65f66027d1c9b91a1c7,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""2ecd724cccdff65f66027d1c9b91a1c7"", ""ioc_type"": ""md5""}",
raworld,6ccb3ad50f52601d254f9c5b47f35e99,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""6ccb3ad50f52601d254f9c5b47f35e99"", ""ioc_type"": ""md5""}",
raworld,8f84941f03bc4a9f2633a283770e780b,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""8f84941f03bc4a9f2633a283770e780b"", ""ioc_type"": ""md5""}",
raworld,ed28d0bc67de67146a3f8785ddaef6b6,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""ed28d0bc67de67146a3f8785ddaef6b6"", ""ioc_type"": ""md5""}",
raworld,eb531020d07166f41241bad62ae7aa55,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""eb531020d07166f41241bad62ae7aa55"", ""ioc_type"": ""md5""}",
raworld,b1d50c995c191fa9a642a7b97ca643de,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""b1d50c995c191fa9a642a7b97ca643de"", ""ioc_type"": ""md5""}",
raworld,aa0f5feb21c48ac7ba8a8c61d2cd1304,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""aa0f5feb21c48ac7ba8a8c61d2cd1304"", ""ioc_type"": ""md5""}",
raworld,5d22a4ed1eef9ee71fae815e633cc673,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""5d22a4ed1eef9ee71fae815e633cc673"", ""ioc_type"": ""md5""}",
raworld,0922b67facd189b672670001d2910eca,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""0922b67facd189b672670001d2910eca"", ""ioc_type"": ""md5""}",
raworld,8db6eee838614a191b992e68a7653fa1,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""8db6eee838614a191b992e68a7653fa1"", ""ioc_type"": ""md5""}",
raworld,fb7abc83427e101c90a2a830d1b38271,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""fb7abc83427e101c90a2a830d1b38271"", ""ioc_type"": ""md5""}",
raworld,33191197b7bcd6eadb7126622fe89a06,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""33191197b7bcd6eadb7126622fe89a06"", ""ioc_type"": ""md5""}",
raworld,4e2a208090fcf8ce27d696ef15750d32,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""4e2a208090fcf8ce27d696ef15750d32"", ""ioc_type"": ""md5""}",
raworld,24532b52054bc1a848e47d917b4cc0a9,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""24532b52054bc1a848e47d917b4cc0a9"", ""ioc_type"": ""md5""}",
raworld,2434ba24c3a99d38d4e8828a7024b70c,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""2434ba24c3a99d38d4e8828a7024b70c"", ""ioc_type"": ""md5""}",
raworld,7bfcdf4e2cc520fb8817a7bb711df873,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""7bfcdf4e2cc520fb8817a7bb711df873"", ""ioc_type"": ""md5""}",
raworld,308f2db72b3668d8e56008914fedef06,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""308f2db72b3668d8e56008914fedef06"", ""ioc_type"": ""md5""}",
raworld,1bcb819677151a01d5de9ae1144c07f5,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""1bcb819677151a01d5de9ae1144c07f5"", ""ioc_type"": ""md5""}",
raworld,55628da8e685379cf4214dc3763664cb,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""55628da8e685379cf4214dc3763664cb"", ""ioc_type"": ""md5""}",
raworld,aef2b40fb0b685a2912e931afaeaa666,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""aef2b40fb0b685a2912e931afaeaa666"", ""ioc_type"": ""md5""}",
raworld,121277dcdc3f275919c1cabcd59edb4b,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""121277dcdc3f275919c1cabcd59edb4b"", ""ioc_type"": ""md5""}",
raworld,402c7184e416914a9797bb24f140a5b2,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""402c7184e416914a9797bb24f140a5b2"", ""ioc_type"": ""md5""}",
raworld,993dd975a0ef36bedb6532672ecd3d65,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""993dd975a0ef36bedb6532672ecd3d65"", ""ioc_type"": ""md5""}",
raworld,27b57a2f068182c077e5ad6580eae527,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""27b57a2f068182c077e5ad6580eae527"", ""ioc_type"": ""md5""}",
raworld,ef8b86deb35985016271885cac9a713b,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""ef8b86deb35985016271885cac9a713b"", ""ioc_type"": ""md5""}",
raworld,e8fb54b0d6780b2d032f865b78a711ba,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""e8fb54b0d6780b2d032f865b78a711ba"", ""ioc_type"": ""md5""}",
raworld,b736d9d2ca32d72181772d6aab4a8ca5,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""b736d9d2ca32d72181772d6aab4a8ca5"", ""ioc_type"": ""md5""}",
raworld,187390322be5f643e538ff45dbfd39f5,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""187390322be5f643e538ff45dbfd39f5"", ""ioc_type"": ""md5""}",
raworld,8b5cb84a3132e396cdf2464440705c76,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""8b5cb84a3132e396cdf2464440705c76"", ""ioc_type"": ""md5""}",
raworld,debfec52a00da2abc9ea61346dbd7742,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""debfec52a00da2abc9ea61346dbd7742"", ""ioc_type"": ""md5""}",
raworld,4120a68cdf6f898d351a658133ef399a,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""4120a68cdf6f898d351a658133ef399a"", ""ioc_type"": ""md5""}",
raworld,5b0b615f51621e8f354d9f571a627ff5,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""5b0b615f51621e8f354d9f571a627ff5"", ""ioc_type"": ""md5""}",
raworld,ee92b0f0bac1c9c8d37ab672600e1a07,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""ee92b0f0bac1c9c8d37ab672600e1a07"", ""ioc_type"": ""md5""}",
raworld,358AC0F6C813DD4FD243524F040E2F77969278274BD8A8945B5041A249786E32CC784580F2EC,tox,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""358AC0F6C813DD4FD243524F040E2F77969278274BD8A8945B5041A249786E32CC784580F2EC"", ""ioc_type"": ""tox""}",
raworld,161.35.200.18,ip,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""161.35.200.18"", ""ioc_type"": ""ip""}",
rhysida,f6e5f0ed974c89e2b4a47989fc987c79,md5,,,ransomware.live,,"{""group"": ""rhysida"", ""indicator"": ""f6e5f0ed974c89e2b4a47989fc987c79"", ""ioc_type"": ""md5""}",T1005; T1010; T1027; T1036; T1055; T1055.003; T1057; T1059; T1082; T1083; T1119; T1129; T1486; T1497; T1518.001; T1547.001; T1564; T1564.004; T1620
rhysida,6742fdde9d5fde37ac5a9c9cbb1f691f,md5,,,ransomware.live,,"{""group"": ""rhysida"", ""indicator"": ""6742fdde9d5fde37ac5a9c9cbb1f691f"", ""ioc_type"": ""md5""}",T1005; T1010; T1027; T1036; T1055; T1055.003; T1057; T1059; T1082; T1083; T1119; T1129; T1486; T1497; T1518.001; T1547.001; T1564; T1564.004; T1620
rhysida,7cfba113342f78b5909f606c26fc1dc4,md5,,,ransomware.live,,"{""group"": ""rhysida"", ""indicator"": ""7cfba113342f78b5909f606c26fc1dc4"", ""ioc_type"": ""md5""}",T1005; T1010; T1027; T1036; T1055; T1055.003; T1057; T1059; T1082; T1083; T1119; T1129; T1486; T1497; T1518.001; T1547.001; T1564; T1564.004; T1620
rhysida,6dd8c26f64df37d0c7645b63c9bba51f,md5,,,ransomware.live,,"{""group"": ""rhysida"", ""indicator"": ""6dd8c26f64df37d0c7645b63c9bba51f"", ""ioc_type"": ""md5""}",T1005; T1010; T1027; T1036; T1055; T1055.003; T1057; T1059; T1082; T1083; T1119; T1129; T1486; T1497; T1518.001; T1547.001; T1564; T1564.004; T1620
rhysida,0cf5491278c7d87e8c3fc88c7f9f26ff,md5,,,ransomware.live,,"{""group"": ""rhysida"", ""indicator"": ""0cf5491278c7d87e8c3fc88c7f9f26ff"", ""ioc_type"": ""md5""}",T1005; T1010; T1027; T1036; T1055; T1055.003; T1057; T1059; T1082; T1083; T1119; T1129; T1486; T1497; T1518.001; T1547.001; T1564; T1564.004; T1620
rhysida,d86383882515b7a9218d5f69924feadf,md5,,,ransomware.live,,"{""group"": ""rhysida"", ""indicator"": ""d86383882515b7a9218d5f69924feadf"", ""ioc_type"": ""md5""}",T1005; T1010; T1027; T1036; T1055; T1055.003; T1057; T1059; T1082; T1083; T1119; T1129; T1486; T1497; T1518.001; T1547.001; T1564; T1564.004; T1620
rhysida,3225b95fc72f238ab1e53bfabc11b551,md5,,,ransomware.live,,"{""group"": ""rhysida"", ""indicator"": ""3225b95fc72f238ab1e53bfabc11b551"", ""ioc_type"": ""md5""}",T1005; T1010; T1027; T1036; T1055; T1055.003; T1057; T1059; T1082; T1083; T1119; T1129; T1486; T1497; T1518.001; T1547.001; T1564; T1564.004; T1620
rhysida,ddaa09b5c3bf5aa24e300c24905469f2,md5,,,ransomware.live,,"{""group"": ""rhysida"", ""indicator"": ""ddaa09b5c3bf5aa24e300c24905469f2"", ""ioc_type"": ""md5""}",T1005; T1010; T1027; T1036; T1055; T1055.003; T1057; T1059; T1082; T1083; T1119; T1129; T1486; T1497; T1518.001; T1547.001; T1564; T1564.004; T1620
rhysida,5f3ecd02a94cec2b62bfecd79f5a1d98,md5,,,ransomware.live,,"{""group"": ""rhysida"", ""indicator"": ""5f3ecd02a94cec2b62bfecd79f5a1d98"", ""ioc_type"": ""md5""}",T1005; T1010; T1027; T1036; T1055; T1055.003; T1057; T1059; T1082; T1083; T1119; T1129; T1486; T1497; T1518.001; T1547.001; T1564; T1564.004; T1620
rhysida,1888ecf4e90f02ecaaefdb3624825fa2,md5,,,ransomware.live,,"{""group"": ""rhysida"", ""indicator"": ""1888ecf4e90f02ecaaefdb3624825fa2"", ""ioc_type"": ""md5""}",T1005; T1010; T1027; T1036; T1055; T1055.003; T1057; T1059; T1082; T1083; T1119; T1129; T1486; T1497; T1518.001; T1547.001; T1564; T1564.004; T1620
rhysida,c43f12b8330643c72d21bad3b6cfcf82,md5,,,ransomware.live,,"{""group"": ""rhysida"", ""indicator"": ""c43f12b8330643c72d21bad3b6cfcf82"", ""ioc_type"": ""md5""}",T1005; T1010; T1027; T1036; T1055; T1055.003; T1057; T1059; T1082; T1083; T1119; T1129; T1486; T1497; T1518.001; T1547.001; T1564; T1564.004; T1620
rhysida,bea5c2c91e1fa97854c65ece18456b0e,md5,,,ransomware.live,,"{""group"": ""rhysida"", ""indicator"": ""bea5c2c91e1fa97854c65ece18456b0e"", ""ioc_type"": ""md5""}",T1005; T1010; T1027; T1036; T1055; T1055.003; T1057; T1059; T1082; T1083; T1119; T1129; T1486; T1497; T1518.001; T1547.001; T1564; T1564.004; T1620
rhysida,93be893ff74816c49f2706f222789027,md5,,,ransomware.live,,"{""group"": ""rhysida"", ""indicator"": ""93be893ff74816c49f2706f222789027"", ""ioc_type"": ""md5""}",T1005; T1010; T1027; T1036; T1055; T1055.003; T1057; T1059; T1082; T1083; T1119; T1129; T1486; T1497; T1518.001; T1547.001; T1564; T1564.004; T1620
rhysida,569d2b5701755260514fe1563d7530bb,md5,,,ransomware.live,,"{""group"": ""rhysida"", ""indicator"": ""569d2b5701755260514fe1563d7530bb"", ""ioc_type"": ""md5""}",T1005; T1010; T1027; T1036; T1055; T1055.003; T1057; T1059; T1082; T1083; T1119; T1129; T1486; T1497; T1518.001; T1547.001; T1564; T1564.004; T1620
rhysida,0c8e88877383ccd23a755f429006b437,md5,,,ransomware.live,,"{""group"": ""rhysida"", ""indicator"": ""0c8e88877383ccd23a755f429006b437"", ""ioc_type"": ""md5""}",T1005; T1010; T1027; T1036; T1055; T1055.003; T1057; T1059; T1082; T1083; T1119; T1129; T1486; T1497; T1518.001; T1547.001; T1564; T1564.004; T1620
rhysida,2b825ea77e240d2ab6b6695a602cb07c,md5,,,ransomware.live,,"{""group"": ""rhysida"", ""indicator"": ""2b825ea77e240d2ab6b6695a602cb07c"", ""ioc_type"": ""md5""}",T1005; T1010; T1027; T1036; T1055; T1055.003; T1057; T1059; T1082; T1083; T1119; T1129; T1486; T1497; T1518.001; T1547.001; T1564; T1564.004; T1620
rhysida,7dd4de113a97c638518f01760ff4f03c,md5,,,ransomware.live,,"{""group"": ""rhysida"", ""indicator"": ""7dd4de113a97c638518f01760ff4f03c"", ""ioc_type"": ""md5""}",T1005; T1010; T1027; T1036; T1055; T1055.003; T1057; T1059; T1082; T1083; T1119; T1129; T1486; T1497; T1518.001; T1547.001; T1564; T1564.004; T1620
rhysida,59a9ca795b59161f767b94fc2dece71a,md5,,,ransomware.live,,"{""group"": ""rhysida"", ""indicator"": ""59a9ca795b59161f767b94fc2dece71a"", ""ioc_type"": ""md5""}",T1005; T1010; T1027; T1036; T1055; T1055.003; T1057; T1059; T1082; T1083; T1119; T1129; T1486; T1497; T1518.001; T1547.001; T1564; T1564.004; T1620
rhysida,fbbb2685cb612b25c50c59c1ffa6e654,md5,,,ransomware.live,,"{""group"": ""rhysida"", ""indicator"": ""fbbb2685cb612b25c50c59c1ffa6e654"", ""ioc_type"": ""md5""}",T1005; T1010; T1027; T1036; T1055; T1055.003; T1057; T1059; T1082; T1083; T1119; T1129; T1486; T1497; T1518.001; T1547.001; T1564; T1564.004; T1620
rhysida,c9a5e675dbb1f0ce61623f24757a1c72,md5,,,ransomware.live,,"{""group"": ""rhysida"", ""indicator"": ""c9a5e675dbb1f0ce61623f24757a1c72"", ""ioc_type"": ""md5""}",T1005; T1010; T1027; T1036; T1055; T1055.003; T1057; T1059; T1082; T1083; T1119; T1129; T1486; T1497; T1518.001; T1547.001; T1564; T1564.004; T1620
rhysida,67edfff8250487d97f403c74fed85388,md5,,,ransomware.live,,"{""group"": ""rhysida"", ""indicator"": ""67edfff8250487d97f403c74fed85388"", ""ioc_type"": ""md5""}",T1005; T1010; T1027; T1036; T1055; T1055.003; T1057; T1059; T1082; T1083; T1119; T1129; T1486; T1497; T1518.001; T1547.001; T1564; T1564.004; T1620
rhysida,1e256229b58061860be8dbf0dc4fe67e,md5,,,ransomware.live,,"{""group"": ""rhysida"", ""indicator"": ""1e256229b58061860be8dbf0dc4fe67e"", ""ioc_type"": ""md5""}",T1005; T1010; T1027; T1036; T1055; T1055.003; T1057; T1059; T1082; T1083; T1119; T1129; T1486; T1497; T1518.001; T1547.001; T1564; T1564.004; T1620
rhysida,44c7d18633b5741db270a6bd378b6f3c,md5,,,ransomware.live,,"{""group"": ""rhysida"", ""indicator"": ""44c7d18633b5741db270a6bd378b6f3c"", ""ioc_type"": ""md5""}",T1005; T1010; T1027; T1036; T1055; T1055.003; T1057; T1059; T1082; T1083; T1119; T1129; T1486; T1497; T1518.001; T1547.001; T1564; T1564.004; T1620
rhysida,17a22e1b633068dc45df51679df233cc,md5,,,ransomware.live,,"{""group"": ""rhysida"", ""indicator"": ""17a22e1b633068dc45df51679df233cc"", ""ioc_type"": ""md5""}",T1005; T1010; T1027; T1036; T1055; T1055.003; T1057; T1059; T1082; T1083; T1119; T1129; T1486; T1497; T1518.001; T1547.001; T1564; T1564.004; T1620
rhysida,26f41a46d0addde100bb9512a130de5e,md5,,,ransomware.live,,"{""group"": ""rhysida"", ""indicator"": ""26f41a46d0addde100bb9512a130de5e"", ""ioc_type"": ""md5""}",T1005; T1010; T1027; T1036; T1055; T1055.003; T1057; T1059; T1082; T1083; T1119; T1129; T1486; T1497; T1518.001; T1547.001; T1564; T1564.004; T1620
rhysida,4ef0160b3eb114a94aeedd0bb5716058,md5,,,ransomware.live,,"{""group"": ""rhysida"", ""indicator"": ""4ef0160b3eb114a94aeedd0bb5716058"", ""ioc_type"": ""md5""}",T1005; T1010; T1027; T1036; T1055; T1055.003; T1057; T1059; T1082; T1083; T1119; T1129; T1486; T1497; T1518.001; T1547.001; T1564; T1564.004; T1620
rhysida,54416fc42afa9b09ea7e8d8e318f4891,md5,,,ransomware.live,,"{""group"": ""rhysida"", ""indicator"": ""54416fc42afa9b09ea7e8d8e318f4891"", ""ioc_type"": ""md5""}",T1005; T1010; T1027; T1036; T1055; T1055.003; T1057; T1059; T1082; T1083; T1119; T1129; T1486; T1497; T1518.001; T1547.001; T1564; T1564.004; T1620
rhysida,fac561bb0f072d29fe6f8ee6072c905a,md5,,,ransomware.live,,"{""group"": ""rhysida"", ""indicator"": ""fac561bb0f072d29fe6f8ee6072c905a"", ""ioc_type"": ""md5""}",T1005; T1010; T1027; T1036; T1055; T1055.003; T1057; T1059; T1082; T1083; T1119; T1129; T1486; T1497; T1518.001; T1547.001; T1564; T1564.004; T1620
shinyhunters,https://t.me/s/andrewfedman,telegram,,,ransomware.live,,"{""group"": ""shinyhunters"", ""indicator"": ""https://t.me/s/andrewfedman"", ""ioc_type"": ""telegram""}",T1213; T1550.001
shinyhunters,https://t.me/shinygr0up,telegram,,,ransomware.live,,"{""group"": ""shinyhunters"", ""indicator"": ""https://t.me/shinygr0up"", ""ioc_type"": ""telegram""}",T1213; T1550.001
shinyhunters,https://t.me/s/SLSH6,telegram,,,ransomware.live,,"{""group"": ""shinyhunters"", ""indicator"": ""https://t.me/s/SLSH6"", ""ioc_type"": ""telegram""}",T1213; T1550.001
shinyhunters,https://t.me/specialagentadam,telegram,,,ransomware.live,,"{""group"": ""shinyhunters"", ""indicator"": ""https://t.me/specialagentadam"", ""ioc_type"": ""telegram""}",T1213; T1550.001
shinyhunters,shinyc0rp@tuta.io,email,,,ransomware.live,,"{""group"": ""shinyhunters"", ""indicator"": ""shinyc0rp@tuta.io"", ""ioc_type"": ""email""}",T1213; T1550.001
skira,05172c3981b0053c3798a740aa875b9a4b41844e22b6124e92d6dbde387f454e41,session,,,ransomware.live,,"{""group"": ""skira"", ""indicator"": ""05172c3981b0053c3798a740aa875b9a4b41844e22b6124e92d6dbde387f454e41"", ""ioc_type"": ""session""}",
teamxxx,82.147.84.232,ip,,,ransomware.live,,"{""group"": ""teamxxx"", ""indicator"": ""82.147.84.232"", ""ioc_type"": ""ip""}",
termite,4c58195328f5b5e4a37aa6f42b386172,md5,,,ransomware.live,,"{""group"": ""termite"", ""indicator"": ""4c58195328f5b5e4a37aa6f42b386172"", ""ioc_type"": ""md5""}",
termite,6b06aae5ec596cdbc1b9d4c457fd5f81,md5,,,ransomware.live,,"{""group"": ""termite"", ""indicator"": ""6b06aae5ec596cdbc1b9d4c457fd5f81"", ""ioc_type"": ""md5""}",
termite,30a8cf3e6863030c762b468bf48d679f3dd053a80793770443938fa18de89617,sha-256,,,ransomware.live,,"{""group"": ""termite"", ""indicator"": ""30a8cf3e6863030c762b468bf48d679f3dd053a80793770443938fa18de89617"", ""ioc_type"": ""sha-256""}",
termite,f0ec54b9dc2e64c214e92b521933cee172283ff5c942cf84fae4ec5b03abab55,sha-256,,,ransomware.live,,"{""group"": ""termite"", ""indicator"": ""f0ec54b9dc2e64c214e92b521933cee172283ff5c942cf84fae4ec5b03abab55"", ""ioc_type"": ""sha-256""}",
termite,dbd05e2da5385928cbeb7b9695e825c588bede8e,sha-1,,,ransomware.live,,"{""group"": ""termite"", ""indicator"": ""dbd05e2da5385928cbeb7b9695e825c588bede8e"", ""ioc_type"": ""sha-1""}",
termite,a515b7d89676b1401eeb9eb776190a1179c386cf,sha-1,,,ransomware.live,,"{""group"": ""termite"", ""indicator"": ""a515b7d89676b1401eeb9eb776190a1179c386cf"", ""ioc_type"": ""sha-1""}",
termite,193.43.104.153,ip,,,ransomware.live,,"{""group"": ""termite"", ""indicator"": ""193.43.104.153"", ""ioc_type"": ""ip""}",
termite,87.121.45.33,ip,,,ransomware.live,,"{""group"": ""termite"", ""indicator"": ""87.121.45.33"", ""ioc_type"": ""ip""}",
thegentlemen,F8E24C7F5B12CD69C44C73F438F65E9BF560ADF35EBBDF92CF9A9B84079F8F04060FF98D098E,tox,,,ransomware.live,,"{""group"": ""thegentlemen"", ""indicator"": ""F8E24C7F5B12CD69C44C73F438F65E9BF560ADF35EBBDF92CF9A9B84079F8F04060FF98D098E"", ""ioc_type"": ""tox""}",T1021; T1021.001; T1021.002; T1021.004; T1027; T1039; T1046; T1059; T1059.001; T1059.003; T1068; T1074; T1074.001; T1087; T1087.002; T1112; T1136; T1482; T1484.001; T1486; T1489; T1547; T1552; T1562
thegentlemen,c12c4d58541cc4f75ae19b65295a52c559570054,sha1,,,ransomware.live,,"{""group"": ""thegentlemen"", ""indicator"": ""c12c4d58541cc4f75ae19b65295a52c559570054"", ""ioc_type"": ""sha1""}",T1021; T1021.001; T1021.002; T1021.004; T1027; T1039; T1046; T1059; T1059.001; T1059.003; T1068; T1074; T1074.001; T1087; T1087.002; T1112; T1136; T1482; T1484.001; T1486; T1489; T1547; T1552; T1562
thegentlemen,c0979ec20b87084317d1bfa50405f7149c3b5c5f,sha1,,,ransomware.live,,"{""group"": ""thegentlemen"", ""indicator"": ""c0979ec20b87084317d1bfa50405f7149c3b5c5f"", ""ioc_type"": ""sha1""}",T1021; T1021.001; T1021.002; T1021.004; T1027; T1039; T1046; T1059; T1059.001; T1059.003; T1068; T1074; T1074.001; T1087; T1087.002; T1112; T1136; T1482; T1484.001; T1486; T1489; T1547; T1552; T1562
